Expediente,"Número resolución","Fecha Publicación","Alcance Gaceta",Gaceta,Producto,"Tipo de Cambio","Precio Referencia Internacional","Precio Referencia Internacional en colones","Costo adquisión dólar por barril","Costo adquisión en colones por litro","Otros Ingresos Prorrateados","Asignación Subsidio Pescadores","Asignación subsidio Política Sectorial","Asignación subsidio Políticas del Gobierno","Subsidio Pescadores","Subsidio Política Sectorial","Subsidio cruzado políticas de gobierno","Diferencial de precios","Liquidación extraordinaria","Impuesto Único",Canon,"Margen de operación de Recope","Rendimiento sobre Base Tarifaria","Liquidación Ordinaria","Precio en terminal sin impuesto","Ley 9840","Precio en terminal con impuesto","Margen comercializador","Precio final sin punto fijo Peddlers","Margen Estaciones Terrestres","Margen Estaciones Aéreas","Flete estaciones de servicio","Margen Envasador","Precio estaciones de servicio sin IVA","IVA de Transportista","Precio final en estaciones de servicio","Margen Distribuidor y Agencias","Margen Detallista","Precio gas por litro en detallistas","Precio Terminal sin impuesto ni subsidio Sectorial",Rige,"Límite Inferior Banda","Límite Superior Banda","Densidad de referencia expresado en kgs","Precio en terminal con impuesto masa","Precio final sin punto fijo masa Peddlers","Margen de comercializador masa","ID SIET",Observaciones
ET-038-2009,RRG-9770-2009,22-05-2009,,98,"Jet fuel A-1",571.16,59.38,213.32235,,,0,0,0,,0,0,,5.45,,107,0,62.78077,0,,281.553,,388.553,,0,0,14.13,5.902,0,,,403,0,0,0,,False,,,,,,,,
ET-038-2009,RRG-9770-2009,22-05-2009,,98,"Nafta liviana",571.16,52.574,188.87183,,,0,0,0,,0,0,,0,,25.25,0,55.58498,0,,244.458,,269.708,,273.454,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-038-2009,RRG-9770-2009,22-05-2009,,98,"Nafta Pesada",571.16,52.994,190.38068,,,0,0,0,,0,0,,0,,25.25,0,56.02903,0,,246.411,,271.661,,275.407,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Gasolina súper",565.38,54.636,194.29325,,,0,0,0,,0,0,,-24.38,,187.25,0,51.41,0,,221.321,,408.571,,412.317,35.966,0,5.902,0,,,450,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Gasolina plus 91",565.38,52.665,187.2841,,,0,0,0,,0,0,,-24.22,,179,0,49.55537,0,,212.621,,391.621,,395.367,35.966,0,5.902,0,,,433,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Gasolina plus 91 pescadores",565.38,52.665,187.2841,,,0,0,0,,0,0,,-24.22,,0,0,49.55537,0,,212.621,,212.621,,0,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Diésel 0,05% S",565.38,48.269,171.65131,,,0,0,0,,0,0,,-11.2,,105.5,0,45.41894,0,,205.871,,311.371,,315.117,35.966,0,5.902,0,,,353,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Diésel 0,05% S pescadores",565.38,48.269,171.65131,,,0,0,0,,0,0,,-11.2,,0,0,45.41894,0,,205.871,,205.871,,0,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Diésel térmico",565.38,47.789,169.94437,,,0,0,0,,0,0,,-11.2,,105.5,0,44.96728,0,,203.71,,309.21,,0,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,Keroseno,565.38,49.743,176.89306,,,0,0,0,,0,0,,0,,51.5,0,46.8059,0,,223.698,,275.198,,278.944,0,0,5.902,0,,,317,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,Búnker,565.38,36.83,130.97263,,,0,0,0,,0,0,,-1.41,,17.75,0,34.65536,0,,164.216,,181.966,,185.712,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"IFO 380",565.38,38.906,138.35518,,,0,0,0,,0,0,,0,,0,0,36.60878,0,,174.965,,174.965,,0,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,Asfalto,565.38,41.367,147.10684,,,0,0,0,,0,0,,36.55,,36,0,38.92447,0,,222.581,,258.581,,262.327,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Diésel pesado",565.38,43.279,153.90617,,,0,0,0,,0,0,,0,,34.5,0,40.72357,0,,194.628,,229.128,,232.874,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Emulsión asfáltica",565.38,26.45,94.0599,,,0,0,0,,0,0,,0,,26.5,0,24.88825,0,,118.95,,145.45,,149.196,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"LPG (70-30)",565.38,28.755,102.2568,,,0,0,0,,0,0,,-17.47,,36,0,27.05715,0,,111.843,,147.843,,0,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,Av-Gas,565.38,103.678,368.69346,,,0,0,0,,-2.31675,0,,0,,179,0,97.55629,0,,463.933,,642.933,,0,0,14.13,5.902,0,,,657,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Jet fuel A-1",565.38,49.743,176.89306,,,0,0,0,,0,0,,-33.42,,107,0,46.8059,0,,190.278,,297.278,,0,0,14.13,5.902,0,,,311,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Nafta liviana",565.38,49.687,176.69392,,,0,0,0,,0,0,,0,,25.25,0,46.75321,0,,223.448,,248.698,,252.444,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-033-2009,RRG-9785-2009,22-05-2009,,98,"Nafta Pesada",565.38,50.107,178.1875,,,0,0,0,,0,0,,0,,25.25,0,47.14841,0,,225.337,,250.587,,254.333,0,0,0,0,,,0,0,0,0,,False,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Gasolina súper",565.38,54.636,194.29325,,,0,0,0,,0,0,,-24.38,,188.75,0,51.41,0,,221.321,,410.071,,413.817,35.966,0,5.902,0,,,452,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Gasolina plus 91",565.38,52.665,187.2841,,,0,0,0,,0,0,,-24.22,,180.5,0,49.55537,0,,212.621,,393.121,,396.867,35.966,0,5.902,0,,,435,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Gasolina plus 91 pescadores",565.38,52.665,187.2841,,,0,0,0,,0,0,,-24.22,,0,0,49.55537,0,,212.621,,212.621,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Diésel 0,05% S",565.38,48.269,171.65131,,,0,0,0,,0,0,,-11.2,,106.5,0,45.41894,0,,205.871,,312.371,,316.117,35.966,0,5.902,0,,,354,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Diésel 0,05% S pescadores",565.38,48.269,171.65131,,,0,0,0,,0,0,,-11.2,,0,0,45.41894,0,,205.871,,205.871,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Diésel térmico",565.38,47.789,169.94437,,,0,0,0,,0,0,,-11.2,,106.5,0,44.96728,0,,203.71,,310.21,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,Keroseno,565.38,49.743,176.89306,,,0,0,0,,0,0,,0,,52,0,46.8059,0,,223.698,,275.698,,279.444,0,0,5.902,0,,,318,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,Búnker,565.38,36.83,130.97263,,,0,0,0,,0,0,,-1.41,,18,0,34.65536,0,,164.216,,182.216,,185.962,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"IFO 380",565.38,38.906,138.35518,,,0,0,0,,0,0,,0,,0,0,36.60878,0,,174.965,,174.965,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,Asfalto,565.38,41.367,147.10684,,,0,0,0,,0,0,,36.55,,36.25,0,38.92447,0,,222.581,,258.831,,262.577,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Diésel pesado",565.38,43.279,153.90617,,,0,0,0,,0,0,,0,,34.75,0,40.72357,0,,194.628,,229.378,,233.124,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Emulsión asfáltica",565.38,26.45,94.0599,,,0,0,0,,0,0,,0,,26.75,0,24.88825,0,,118.95,,145.7,,149.446,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"LPG (70-30)",565.38,28.755,102.2568,,,0,0,0,,0,0,,-17.47,,36.25,0,27.05715,0,,111.843,,148.093,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,Av-Gas,565.38,103.678,368.69346,,,0,0,0,,-2.31675,0,,0,,180.5,0,97.55629,0,,463.933,,644.433,,0,0,14.13,5.902,0,,,659,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Jet fuel A-1",565.38,49.743,176.89306,,,0,0,0,,0,0,,-33.42,,108,0,46.8059,0,,190.278,,298.278,,0,0,14.13,5.902,0,,,312,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Nafta liviana",565.38,49.687,176.69392,,,0,0,0,,0,0,,0,,25.5,0,46.75321,0,,223.448,,248.948,,252.694,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-051-2009,RRG-9786-2009,22-05-2009,,98,"Nafta Pesada",565.38,50.107,178.1875,,,0,0,0,,0,0,,0,,25.5,0,47.14841,0,,225.337,,250.837,,254.583,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Gasolina súper",565.38,54.636,194.29325,,,0,0,0,,0,0,,-7.8,,187.25,0,68.7,0,,255.193,,442.443,,446.189,35.966,0,5.902,0,,,484,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Gasolina plus 91",565.38,52.665,187.2841,,,0,0,0,,0,0,,-0.31,,179,0,66.22,0,,253.199,,432.199,,435.945,35.966,0,5.902,0,,,474,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Gasolina plus 91 pescadores",565.38,52.665,187.2841,,,0,0,0,,0,0,,-0.31,,0,0,66.22,0,,253.199,,253.199,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Diésel 0,05% S",565.38,48.269,171.65131,,,0,0,0,,0,0,,6.17,,105.5,0,60.7,0,,238.518,,344.018,,347.764,35.966,0,5.902,0,,,386,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Diésel 0,05% S pescadores",565.38,48.269,171.65131,,,0,0,0,,0,0,,6.17,,0,0,60.7,0,,238.518,,238.518,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Diésel térmico",565.38,47.789,169.94437,,,0,0,0,,0,0,,6.17,,105.5,0,60.09,0,,236.205,,341.705,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,Keroseno,565.38,49.743,176.89306,,,0,0,0,,0,0,,0,,51.5,0,62.55,0,,239.441,,290.941,,294.687,0,0,5.902,0,,,333,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,Búnker,565.38,36.83,130.97263,,,0,0,0,,0,0,,0,,17.75,0,46.31,0,,177.282,,195.032,,198.778,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"IFO 380",565.38,38.906,138.35518,,,0,0,0,,0,0,,0,,0,0,48.92,0,,187.279,,187.279,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,Asfalto,565.38,41.367,147.10684,,,0,0,0,,0,0,,2.49,,36,0,52.02,0,,201.614,,237.614,,241.36,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Diésel pesado",565.38,43.279,153.90617,,,0,0,0,,0,0,,0,,34.5,0,54.42,0,,208.326,,242.826,,246.572,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Emulsión asfáltica",565.38,26.416,93.93899,,,0,0,0,,0,0,,0,,26.5,0,33.22,0,,127.154,,153.654,,157.4,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"LPG (70-30)",565.38,28.755,102.2568,,,0,0,0,,0,0,,-5.11,,36,0,36.16,0,,133.303,,169.303,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,Av-Gas,565.38,103.163,366.86205,,,0,0,0,,0,0,,0,,179,0,129.72,0,,496.584,,675.584,,0,0,14.13,5.902,0,,,690,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Jet fuel A-1",565.38,49.743,176.89306,,,0,0,0,,0,0,,5.45,,107,0,62.55,0,,244.891,,351.891,,0,0,14.13,5.902,0,,,366,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Nafta liviana",565.38,49.687,176.69392,,,0,0,0,,0,0,,0,,25.25,0,62.48,0,,239.174,,264.424,,268.17,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-027-2009,RRG-9654-2009,14-04-2009,14,71,"Nafta Pesada",565.38,50.107,178.1875,,,0,0,0,,0,0,,0,,25.25,0,63.01,0,,241.195,,266.445,,270.191,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Gasolina súper",566.45,56.402,200.95299,,,0,0,0,,0,0,,-7.8,,187.25,0,64.59,0,,257.737,,444.987,,448.733,35.966,0,5.902,0,,,487,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Gasolina plus 91",566.45,53.9,192.03869,,,0,0,0,,0,0,,-0.31,,179,0,61.72,0,,253.448,,432.448,,436.194,35.966,0,5.902,0,,,474,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Gasolina plus 91 pescadores",566.45,53.9,192.03869,,,0,0,0,,0,0,,-0.31,,0,0,61.72,0,,253.448,,253.448,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Diésel 0,05% S",566.45,55.583,198.035,,,0,0,0,,0,0,,6.17,,105.5,0,63.65,0,,267.854,,373.354,,377.1,35.966,0,5.902,0,,,415,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Diésel 0,05% pescadores",566.45,55.583,198.035,,,0,0,0,,0,0,,6.17,,0,0,63.65,0,,267.854,,267.854,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Diésel 0,20% S",566.45,54.922,195.67994,,,0,0,0,,0,0,,6.17,,105.5,0,62.89,0,,264.74,,370.24,,373.986,0,0,0,0,,,412,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Diésel 0,20% pescadores",566.45,54.922,195.67994,,,0,0,0,,0,0,,6.17,,0,0,62.89,0,,264.74,,264.74,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Diésel 0,5% S",566.45,54.607,194.55764,,,0,0,0,,0,0,,6.17,,105.5,0,62.53,0,,263.257,,368.757,,372.503,0,0,0,0,,,411,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,Keroseno,566.45,56.085,199.82356,,,0,0,0,,0,0,,0,,51.5,0,64.22,0,,264.048,,315.548,,319.294,0,0,5.902,0,,,357,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,Búnker,566.45,42.173,150.25691,,,0,0,0,,0,0,,0,,17.75,0,48.29,0,,198.548,,216.298,,220.044,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"IFO 380",566.45,46.428,165.41692,,,0,0,0,,0,0,,0,,0,0,53.16,0,,218.58,,218.58,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,Asfalto,566.45,42.266,150.58826,,,0,0,0,,0,0,,2.49,,36,0,48.4,0,,201.477,,237.477,,241.223,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Diésel pesado",566.45,49.49,176.32643,,,0,0,0,,0,0,,0,,34.5,0,56.67,0,,232.996,,267.496,,271.242,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Emulsión asfáltica",566.45,27.471,97.8756,,,0,0,0,,0,0,,0,,26.5,0,31.46,0,,129.332,,155.832,,159.578,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"LPG (70-30)",566.45,33.039,117.71366,,,0,0,0,,0,0,,-5.11,,36,0,37.83,0,,150.438,,186.438,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,Av-Gas,566.45,103.375,368.31168,,,0,0,0,,0,0,,0,,179,0,118.38,0,,486.687,,665.687,,0,0,14.13,5.902,0,,,680,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Jet fuel A-1",566.45,56.085,199.82356,,,0,0,0,,0,0,,5.45,,107,0,64.22,0,,269.498,,376.498,,0,0,14.13,5.902,0,,,391,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Nafta liviana",566.45,51.035,181.83107,,,0,0,0,,0,0,,0,,25.25,0,58.44,0,,240.271,,265.521,,269.267,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-017-2009,RRG-9583-2009,19-03-2009,,55,"Nafta Pesada",566.45,51.456,183.33103,,,0,0,0,,0,0,,0,,25.25,0,58.92,0,,242.253,,267.503,,271.249,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Gasolina súper",560.13,45.514,160.3512,,,0,0,0,,0,0,,-7.8,,187.25,0,53.4,0,,205.946,,393.196,,396.942,35.966,0,5.902,0,,,435,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Gasolina plus 91",560.13,44.474,156.68716,,,0,0,0,,0,0,,-0.31,,179,0,52.18,0,,208.554,,387.554,,391.3,35.966,0,5.902,0,,,429,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Gasolina plus 91 pescadores",560.13,44.474,156.68716,,,0,0,0,,0,0,,-0.31,,0,0,52.18,0,,208.554,,208.554,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Diésel 0,05% S",560.13,59.995,211.36948,,,0,0,0,,0,0,,6.17,,105.5,0,70.39,0,,287.925,,393.425,,397.171,35.966,0,5.902,0,,,435,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Diésel 0,05% pescadores",560.13,59.995,211.36948,,,0,0,0,,0,0,,6.17,,0,0,70.39,0,,287.925,,287.925,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Diésel 0,20% S",560.13,59.306,208.94205,,,0,0,0,,0,0,,6.17,,105.5,0,69.58,0,,284.689,,390.189,,393.935,0,0,0,0,,,432,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Diésel 0,20% pescadores",560.13,59.306,208.94205,,,0,0,0,,0,0,,6.17,,0,0,69.58,0,,284.689,,284.689,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Diésel 0,5% S",560.13,58.991,207.83227,,,0,0,0,,0,0,,6.17,,105.5,0,69.21,0,,283.21,,388.71,,392.456,0,0,0,0,,,431,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,Keroseno,560.13,63.742,224.5706,,,0,0,0,,0,0,,0,,51.5,0,74.78,0,,299.353,,350.853,,354.599,0,0,5.902,0,,,393,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,Búnker,560.13,32.344,113.95174,,,0,0,0,,0,0,,0,,17.75,0,37.95,0,,151.896,,169.646,,173.392,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"IFO 380",560.13,35.039,123.44654,,,0,0,0,,0,0,,0,,0,0,41.11,0,,164.555,,164.555,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,Asfalto,560.13,44.964,158.41349,,,0,0,0,,0,0,,2.49,,36,0,52.75,0,,213.655,,249.655,,253.401,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Diésel pesado",560.13,48.03,169.21537,,,0,0,0,,0,0,,0,,34.5,0,56.35,0,,225.565,,260.065,,263.811,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Emulsión asfáltica",560.13,29.099,102.51922,,,0,0,0,,0,0,,0,,26.5,0,34.14,0,,136.656,,163.156,,166.902,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"LPG (70-30)",560.13,30.419,107.16973,,,0,0,0,,0,0,,-5.11,,36,0,35.69,0,,137.747,,173.747,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,Av-Gas,560.13,93.004,327.66409,,,0,0,0,,0,0,,0,,179,0,109.11,0,,436.776,,615.776,,0,0,14.13,5.902,0,,,630,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Jet fuel A-1",560.13,63.742,224.5706,,,0,0,0,,0,0,,5.45,,107,0,74.78,0,,304.803,,411.803,,0,0,14.13,5.902,0,,,426,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Nafta liviana",560.13,39.802,140.22715,,,0,0,0,,0,0,,0,,25.25,0,46.7,0,,186.921,,212.171,,215.917,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-013-2009,RRG-9466-2009,20-02-2009,,36,"Nafta Pesada",560.13,40.117,141.33693,,,0,0,0,,0,0,,0,,25.25,0,47.06,0,,188.4,,213.65,,217.396,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Gasolina súper",560.13,45.514,160.3512,,,0,0,0,,0,0,,-7.8,,183.75,0,53.4,0,,205.946,,389.696,,393.442,35.966,0,0,0,,,432,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Gasolina plus 91",560.13,44.474,156.68716,,,0,0,0,,0,0,,-0.31,,175.75,0,52.18,0,,208.554,,384.304,,388.05,35.966,0,0,0,,,426,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Gasolina plus 91 pescadores",560.13,44.474,156.68716,,,0,0,0,,0,0,,-0.31,,0,0,52.18,0,,208.554,,208.554,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Diésel 0,05% S",560.13,59.995,211.36948,,,0,0,0,,0,0,,6.17,,103.5,0,70.39,0,,287.925,,391.425,,395.171,35.966,0,0,0,,,433,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Diésel 0,05% pescadores",560.13,59.995,211.36948,,,0,0,0,,0,0,,6.17,,0,0,70.39,0,,287.925,,287.925,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Diésel 0,20% S",560.13,59.306,208.94205,,,0,0,0,,0,0,,6.17,,103.5,0,69.58,0,,284.689,,388.189,,391.935,0,0,0,0,,,430,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Diésel 0,20% pescadores",560.13,59.306,208.94205,,,0,0,0,,0,0,,6.17,,0,0,69.58,0,,284.689,,284.689,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Diésel 0,5% S",560.13,58.991,207.83227,,,0,0,0,,0,0,,6.17,,103.5,0,69.21,0,,283.21,,386.71,,390.456,0,0,0,0,,,429,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,Keroseno,560.13,63.742,224.5706,,,0,0,0,,0,0,,0,,50.5,0,74.78,0,,299.353,,349.853,,353.599,0,0,0,0,,,392,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,Búnker,560.13,32.344,113.95174,,,0,0,0,,0,0,,0,,17.5,0,37.95,0,,151.896,,169.396,,173.142,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"IFO 380",560.13,35.039,123.44654,,,0,0,0,,0,0,,0,,0,0,41.11,0,,164.555,,164.555,,0,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,Asfalto,560.13,44.964,158.41349,,,0,0,0,,0,0,,2.49,,35.25,0,52.75,0,,213.655,,248.905,,252.651,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Diésel pesado",560.13,48.03,169.21537,,,0,0,0,,0,0,,0,,33.75,0,56.35,0,,225.565,,259.315,,263.061,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
ET-003-2009,RRG-9441-2009,12-02-2009,,30,"Emulsión asfáltica",560.13,29.099,102.51922,,,0,0,0,,0,0,,0,,26,0,34.14,0,,136.656,,162.656,,166.402,0,0,0,0,,,0,0,0,0,,True,,,,,,,,
